"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"Tesla V100-SXM2-32GB",4,2000000000,"0,2",64,"float32","uniform",0,1000000000,81381,9079.4021,1079.4021,656.0000,1,"71.0230,{(6.1420),(16.0842)},108.6040,136.0100,0.0000,98.1990,{(6.1340),(16.1034)},108.6040,62.9130,116.0530",409.5890
"Tesla V100-SXM2-32GB",4,2000000000,"0,2",64,"float32","uniform",0,1000000000,81381,9079.4021,1079.4021,656.0000,1,"71.0790,{(6.1450),(16.0710)},109.7770,136.0400,0.0000,98.1890,{(6.1330),(16.0993)},109.7770,62.9360,115.7750",411.1880
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"40.4420,{(3.0110),(8.0302)},112.1560,129.9380,0.0000,42.1810,{(3.1080),(7.8785)},112.1560,135.2580,0.0000,102.0300,{(3.0010),(8.1879)},112.1560,147.1020,0.0000,105.6140,{(3.0850),(7.8592)},112.1560,148.4090,0.0000",378.0780
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"40.5530,{(3.0320),(8.1235)},109.1670,126.3380,0.0000,42.3840,{(3.1120),(7.7867)},109.1670,135.4600,0.0000,102.3110,{(3.0530),(8.3272)},109.1670,147.5440,0.0000,105.7420,{(3.0840),(7.7414)},109.1670,148.9350,0.0000",376.1890
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"40.5240,{(3.0110),(8.0177)},107.9990,129.6130,0.0000,42.2910,{(3.0160),(8.4099)},107.9990,139.1160,0.0000,102.3850,{(3.0060),(8.1519)},107.9990,147.6230,0.0000,105.7840,{(2.9940),(8.3190)},107.9990,148.6940,0.0000",375.3380
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"40.5360,{(3.0320),(8.1689)},110.2700,127.8660,0.0000,41.8880,{(3.0220),(8.2516)},110.2700,135.3500,0.0000,101.8720,{(3.0920),(7.8140)},110.2700,146.6160,0.0000,105.5670,{(3.0000),(8.2277)},110.2700,148.3310,0.0000",376.3710
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"40.5610,{(3.0950),(7.5619)},109.0270,133.8940,0.0000,42.0480,{(3.0150),(8.3930)},109.0270,137.4610,0.0000,101.5520,{(3.0030),(8.1603)},109.0270,147.3250,0.0000,105.5360,{(3.0010),(8.3241)},109.0270,148.7230,0.0000",375.5480
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"40.3190,{(3.1090,2.7010),(8.0844,7.2618)},109.5050,135.8960,0.0000,42.1660,{(3.2200,2.7810),(9.3050,7.3002)},109.5050,136.6090,0.0000,101.7110,{(3.0910,2.6980),(8.0822,7.5858)},109.5050,147.0900,0.0000,106.2220,{(3.0960,2.7050),(8.1898,7.3718)},109.5050,148.2870,0.0000",387.2150
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"40.6060,{(3.1050,2.7000),(8.0771,7.3473)},109.1080,138.2850,0.0000,42.1970,{(3.1070,2.7090),(8.0678,7.3153)},109.1080,131.6660,0.0000,102.2740,{(3.0910,2.7010),(8.0897,7.5829)},109.1080,147.4120,0.0000,105.7810,{(3.0850,2.7050),(8.0824,7.3615)},109.1080,148.8020,0.0000",386.0560
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"40.4670,{(3.0990,2.6990),(8.0759,7.2544)},112.1330,132.0080,0.0000,42.5190,{(3.0980,2.7100),(8.0827,7.4064)},112.1330,134.3450,0.0000,102.0560,{(3.0920,2.6970),(8.0804,7.5899)},112.1330,147.1570,0.0000,105.6300,{(3.0860,2.6970),(8.0774,7.3974)},112.1330,148.4790,0.0000",392.2470
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"40.6310,{(3.2300,2.7700),(9.3262,7.2905)},109.8000,135.3270,0.0000,42.1060,{(3.1040,2.7110),(8.0789,7.4605)},109.8000,136.2170,0.0000,102.1400,{(3.0880,2.7060),(8.0867,7.6526)},109.8000,147.5460,0.0000,105.7470,{(3.0880,2.7050),(8.0732,7.3308)},109.8000,149.0470,0.0000",387.7180
"Tesla V100-SXM2-32GB",4,2000000000,"0,1,2,3",64,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"40.4600,{(3.1080,2.6940),(8.0928,7.3393)},109.8920,134.1040,0.0000,42.3350,{(3.2210,2.7800),(9.2962,7.3345)},109.8920,129.0440,0.0000,102.1230,{(3.0980,2.6990),(8.0928,7.5428)},109.8920,146.9760,0.0000,105.8340,{(3.1960,2.7620),(9.1565,7.1946)},109.8920,148.4830,0.0000",387.7280
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1060,{(11.8690),(32.2240)},69.5920,147.8260,0.0000,114.1730,{(11.8580),(33.5124)},69.5920,199.2890,0.0000",430.5770
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1250,{(11.8550),(32.4970)},70.1140,148.0540,0.0000,114.1620,{(11.8660),(33.4904)},70.1140,199.1890,0.0000",431.0330
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1680,{(11.8610),(32.2644)},69.2110,147.8760,0.0000,114.1200,{(11.8600),(33.5574)},69.2110,199.0800,0.0000",430.0640
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1170,{(11.8650),(32.4067)},69.5900,148.1700,0.0000,114.1390,{(11.8690),(33.4777)},69.5900,200.4830,0.0000",431.7980
