"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2",128,"float32","uniform",0,1000000000,81381,9079.4021,1079.4021,656.0000,1,"163.1900,{(4.5890),(11.4555)},12.7370,170.3490,0.0000,161.4450,{(4.5910),(11.4493)},12.7370,45.1410,166.6280",403.9560
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2",128,"float32","uniform",0,1000000000,81381,9079.4021,1079.4021,656.0000,1,"162.6390,{(4.1070),(9.0901)},12.3360,170.4110,0.0000,162.1970,{(4.5900),(11.4527)},12.3360,36.9310,167.1700",394.8850
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"152.3640,{(2.2760),(4.9977)},16.1550,157.0970,0.0000,152.3530,{(2.2900),(5.0015)},16.1550,157.0180,0.0000,152.3810,{(2.2600),(4.9948)},16.1550,156.8170,0.0000,152.3830,{(2.2700),(4.9755)},16.1550,156.8080,0.0000",333.1770
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"152.4280,{(2.0480),(4.3874)},13.5430,156.7920,0.0000,152.4190,{(2.0500),(4.3905)},13.5430,156.7320,0.0000,152.4160,{(2.0440),(4.3757)},13.5430,156.4570,0.0000,152.4200,{(2.0480),(4.3872)},13.5430,156.6610,0.0000",329.4360
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"152.4650,{(2.0670),(4.4320)},14.6040,156.8180,0.0000,152.4380,{(2.2730),(4.9808)},14.6040,156.8360,0.0000,152.4620,{(2.1400),(4.6122)},14.6040,156.6840,0.0000,152.4450,{(2.2570),(4.9776)},14.6040,156.7400,0.0000",332.3160
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"152.4600,{(2.2780),(4.9987)},15.9080,156.7450,0.0000,152.4480,{(2.2900),(4.9841)},15.9080,156.4750,0.0000,152.4990,{(2.2630),(4.9882)},15.9080,156.8280,0.0000,152.4850,{(2.2570),(4.9985)},15.9080,156.8000,0.0000",332.7500
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"152.4400,{(2.0440),(4.3981)},14.3120,156.8540,0.0000,152.4360,{(2.2610),(4.9893)},14.3120,156.8930,0.0000,152.4360,{(2.0420),(4.3833)},14.3120,156.6880,0.0000,152.4160,{(2.1560),(4.6276)},14.3120,156.3560,0.0000",331.1080
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"153.7910,{(2.0800,1.8530),(4.5812,4.4725)},14.8140,156.4670,0.0000,153.7660,{(2.3230,2.0670),(5.7397,4.9574)},14.8140,157.1170,0.0000,154.0740,{(2.0740,1.8620),(4.5544,4.4521)},14.8140,156.9560,0.0000,154.0730,{(2.2020,1.9730),(5.2132,4.8563)},14.8140,156.9960,0.0000",341.5290
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"152.4310,{(2.0810,1.8560),(4.5830,4.4662)},15.1020,156.7120,0.0000,152.3980,{(2.3230,2.0620),(5.9157,4.9492)},15.1020,156.8210,0.0000,152.4560,{(2.2660,2.0260),(5.4919,4.9183)},15.1020,157.1150,0.0000,152.4530,{(2.3140,2.0640),(5.8754,5.1426)},15.1020,157.1140,0.0000",340.6140
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"152.4240,{(2.3430,1.8560),(5.3600,4.4597)},15.1680,156.8430,0.0000,152.4680,{(2.3190,2.0610),(5.9310,4.9456)},15.1680,156.9760,0.0000,152.5530,{(2.1950,1.9660),(5.1583,4.7519)},15.1680,157.2170,0.0000,152.5450,{(2.3150,2.0650),(5.8701,5.1303)},15.1680,157.2150,0.0000",340.8560
